,Vehicle ID,Frame Id,Lane Id,LocalY,Mean Speed,Mean Acceleration,Vehicle Length,Vehicle Class Id,Follower Id,Leader Id,LocalY_leader,Mean Speed_leader,Vehicle Length_leader,Driving Regime
110431,366.0,1498.0,3.0,207.68867,7.91054,0.01582,4.6944,2.0,371.0,358.0,220.18948,6.67476,4.2067,F
110432,366.0,1499.0,3.0,208.47609,7.87418,-0.36357,4.6944,2.0,371.0,358.0,220.88254,6.93056,4.2067,F
110433,366.0,1500.0,3.0,209.25901,7.82919,-0.44992,4.6944,2.0,371.0,358.0,221.6018,7.19258,4.2067,F
110434,366.0,1501.0,3.0,210.03831,7.79302,-0.36165,4.6944,2.0,371.0,358.0,222.34626,7.44459,4.2067,F
110435,366.0,1502.0,3.0,210.81521,7.76903,-0.23991,4.6944,2.0,371.0,358.0,223.11346,7.67202,4.2067,F
110436,366.0,1503.0,3.0,211.59058,7.75368,-0.15356,4.6944,2.0,371.0,358.0,223.89962,7.8616,4.2067,F
110437,366.0,1504.0,3.0,212.36487,7.74295,-0.10726,4.6944,2.0,371.0,358.0,224.69979,8.0017,4.2067,F
110438,366.0,1505.0,3.0,213.13832,7.73441,-0.08542,4.6944,2.0,371.0,358.0,225.50816,8.08372,4.2067,F
110439,366.0,1506.0,3.0,213.91104,7.72728,-0.07126,4.6944,2.0,371.0,358.0,226.31866,8.10501,4.2067,F
110440,366.0,1507.0,3.0,214.68327,7.72231,-0.04977,4.6944,2.0,371.0,358.0,227.12614,8.07482,4.2067,F
110441,366.0,1508.0,3.0,215.45536,7.72085,-0.01457,4.6944,2.0,371.0,358.0,227.92874,8.02594,4.2067,F
110442,366.0,1509.0,3.0,216.22772,7.72363,0.02779,4.6944,2.0,371.0,358.0,228.7284,7.99659,4.2067,F
110443,366.0,1510.0,3.0,217.00074,7.73014,0.06509,4.6944,2.0,371.0,358.0,229.52805,7.99651,4.2067,F
110444,366.0,1511.0,3.0,217.77466,7.73929,0.09151,4.6944,2.0,371.0,358.0,230.33019,8.02138,4.2067,F
110445,366.0,1512.0,3.0,218.54965,7.74982,0.10537,4.6944,2.0,371.0,358.0,231.13742,8.07237,4.2067,F
110446,366.0,1513.0,3.0,219.32548,7.75837,0.08543,4.6944,2.0,371.0,358.0,231.95244,8.15021,4.2067,F
110447,366.0,1514.0,3.0,220.1011,7.75621,-0.02156,4.6944,2.0,371.0,358.0,232.77738,8.24937,4.2067,D
110448,366.0,1515.0,3.0,220.87413,7.73024,-0.25969,4.6944,2.0,371.0,358.0,233.613,8.35619,4.2067,D
110449,366.0,1516.0,3.0,221.64128,7.67155,-0.58695,4.6944,2.0,371.0,358.0,234.45832,8.45317,4.2067,D
110450,366.0,1517.0,3.0,222.39984,7.58561,-0.85935,4.6944,2.0,371.0,358.0,235.31093,8.52614,4.2067,D
110451,366.0,1518.0,3.0,223.14906,7.49211,-0.935,4.6944,2.0,371.0,358.0,236.16778,8.56845,4.2067,D
110452,366.0,1519.0,3.0,223.89026,7.41207,-0.80046,4.6944,2.0,371.0,358.0,237.0257,8.57926,4.2067,D
110453,366.0,1520.0,3.0,224.6257,7.35442,-0.57645,4.6944,2.0,371.0,358.0,237.88154,8.5584,4.2067,D
110454,366.0,1521.0,3.0,225.35708,7.3138,-0.4062,4.6944,2.0,371.0,358.0,238.73187,8.50326,4.2067,D
110455,366.0,1522.0,3.0,226.08491,7.27824,-0.35561,4.6944,2.0,371.0,358.0,239.57298,8.41114,4.2067,D
110456,366.0,1523.0,3.0,226.80864,7.23734,-0.40896,4.6944,2.0,371.0,358.0,240.40148,8.28502,4.2067,D
110457,366.0,1524.0,3.0,227.52722,7.1858,-0.51549,4.6944,2.0,371.0,358.0,241.21528,8.13797,4.2067,D
110458,366.0,1525.0,3.0,228.23964,7.12417,-0.61621,4.6944,2.0,371.0,358.0,242.01443,7.99145,4.2067,D
110459,366.0,1526.0,3.0,228.9455,7.0586,-0.65571,4.6944,2.0,371.0,358.0,242.80116,7.86735,4.2067,D
110460,366.0,1527.0,3.0,229.64532,6.99817,-0.60428,4.6944,2.0,371.0,358.0,243.57908,7.7792,4.2067,D
110461,366.0,1528.0,3.0,230.34039,6.95072,-0.47452,4.6944,2.0,371.0,358.0,244.352,7.7292,4.2067,F
110462,366.0,1529.0,3.0,231.03237,6.91978,-0.30946,4.6944,2.0,371.0,358.0,245.12325,7.71252,4.2067,F
110463,366.0,1530.0,3.0,231.72285,6.90484,-0.14937,4.6944,2.0,371.0,358.0,245.89563,7.72381,4.2067,F
110464,366.0,1531.0,3.0,232.41328,6.90425,-0.00587,4.6944,2.0,371.0,358.0,246.67147,7.75833,4.2067,F
110465,366.0,1532.0,3.0,233.10506,6.91785,0.13593,4.6944,2.0,371.0,358.0,247.45217,7.80699,4.2067,F
110466,366.0,1533.0,3.0,233.79977,6.94704,0.29194,4.6944,2.0,371.0,358.0,248.23749,7.85321,4.2067,F
110467,366.0,1534.0,3.0,234.49899,6.99226,0.45223,4.6944,2.0,371.0,358.0,249.02531,7.87825,4.2067,F
110468,366.0,1535.0,3.0,235.20397,7.04978,0.57515,4.6944,2.0,371.0,358.0,249.81254,7.87232,4.2067,F
110469,366.0,1536.0,3.0,235.91504,7.11073,0.60952,4.6944,2.0,371.0,358.0,250.59661,7.84065,4.2067,F
110470,366.0,1537.0,3.0,236.6314,7.16362,0.52889,4.6944,2.0,371.0,358.0,251.37644,7.79829,4.2067,F
110471,366.0,1538.0,3.0,237.35124,7.19839,0.34776,4.6944,2.0,371.0,358.0,252.15233,7.75894,4.2067,F
110472,366.0,1539.0,3.0,238.07212,7.20879,0.10394,4.6944,2.0,371.0,358.0,252.92513,7.72802,4.2067,D
110473,366.0,1540.0,3.0,238.79125,7.19125,-0.17533,4.6944,2.0,371.0,358.0,253.6955,7.7037,4.2067,D
110474,366.0,1541.0,3.0,239.50554,7.14288,-0.48379,4.6944,2.0,371.0,358.0,254.46371,7.68207,4.2067,D
110475,366.0,1542.0,3.0,240.21182,7.0629,-0.7998,4.6944,2.0,371.0,358.0,255.22992,7.6621,4.2067,D
110476,366.0,1543.0,3.0,240.90778,6.95956,-1.03335,4.6944,2.0,371.0,358.0,255.99472,7.64796,4.2067,D
110477,366.0,1544.0,3.0,241.59349,6.85714,-1.02424,4.6944,2.0,371.0,358.0,256.75939,7.6467,4.2067,D
110478,366.0,1545.0,3.0,242.27283,6.7934,-0.63739,4.6944,2.0,371.0,358.0,257.52569,7.66302,4.2067,A
110479,366.0,1546.0,3.0,242.95307,6.80232,0.08923,4.6944,2.0,371.0,358.0,258.29536,7.69668,4.2067,A
110480,366.0,1547.0,3.0,243.6423,6.89229,0.89976,4.6944,2.0,371.0,358.0,259.06993,7.74575,4.2067,A
110481,366.0,1548.0,3.0,244.34629,7.03992,1.47623,4.6944,2.0,371.0,358.0,259.85118,7.81247,4.2067,A
110482,366.0,1549.0,3.0,245.06666,7.20372,1.638,4.6944,2.0,371.0,358.0,260.64169,7.90508,4.2067,A
110483,366.0,1550.0,3.0,245.80105,7.34391,1.40195,4.6944,2.0,371.0,358.0,261.44487,8.03182,4.2067,A
110484,366.0,1551.0,3.0,246.54481,7.43756,0.93643,4.6944,2.0,371.0,358.0,262.2633,8.1843,4.2067,A
110485,366.0,1552.0,3.0,247.29319,7.48384,0.46289,4.6944,2.0,371.0,358.0,263.09708,8.33781,4.2067,F
110486,366.0,1553.0,3.0,248.0429,7.49706,0.13212,4.6944,2.0,371.0,358.0,263.94458,8.47501,4.2067,F
110487,366.0,1554.0,3.0,248.79233,7.4943,-0.02761,4.6944,2.0,371.0,358.0,264.80362,8.59035,4.2067,F
110488,366.0,1555.0,3.0,249.54109,7.48767,-0.06622,4.6944,2.0,371.0,358.0,265.67174,8.68119,4.2067,F
110489,366.0,1556.0,3.0,250.28938,7.4829,-0.04771,4.6944,2.0,371.0,358.0,266.54638,8.74639,4.2067,F
110490,366.0,1557.0,3.0,251.03754,7.48154,-0.01368,4.6944,2.0,371.0,358.0,267.42493,8.78553,4.2067,F
110491,366.0,1558.0,3.0,251.78591,7.48375,0.0221,4.6944,2.0,371.0,358.0,268.30479,8.79859,4.2067,F
110492,366.0,1559.0,3.0,252.53487,7.48957,0.05821,4.6944,2.0,371.0,358.0,269.18336,8.78576,4.2067,F
110493,366.0,1560.0,3.0,253.28471,7.49838,0.08818,4.6944,2.0,371.0,358.0,270.0581,8.74734,4.2067,F
110494,366.0,1561.0,3.0,254.0355,7.50795,0.0957,4.6944,2.0,371.0,358.0,270.92647,8.68371,4.2067,F
110495,366.0,1562.0,3.0,254.78698,7.51482,0.06861,4.6944,2.0,371.0,358.0,271.786,8.5953,4.2067,F
110496,366.0,1563.0,3.0,255.53871,7.51726,0.02442,4.6944,2.0,371.0,358.0,272.63426,8.48259,4.2067,F
110497,366.0,1564.0,3.0,256.29053,7.51825,0.00989,4.6944,2.0,371.0,358.0,273.46887,8.34612,4.2067,F
110498,366.0,1565.0,3.0,257.04291,7.52374,0.0549,4.6944,2.0,371.0,358.0,274.28752,8.18651,4.2067,F
110499,366.0,1566.0,3.0,257.79661,7.53702,0.13288,4.6944,2.0,371.0,358.0,275.08798,8.00456,4.2067,F
110500,366.0,1567.0,3.0,258.55214,7.55533,0.1831,4.6944,2.0,371.0,358.0,275.86811,7.80136,4.2067,F
110501,366.0,1568.0,3.0,259.30938,7.57239,0.17053,4.6944,2.0,371.0,358.0,276.62597,7.57854,4.2067,F
110502,366.0,1569.0,3.0,260.06778,7.58393,0.11546,4.6944,2.0,371.0,358.0,277.35985,7.33879,4.2067,F
110503,366.0,1570.0,3.0,260.82682,7.59047,0.0654,4.6944,2.0,371.0,358.0,278.06854,7.0869,4.2067,F
110504,366.0,1571.0,3.0,261.58639,7.59566,0.05188,4.6944,2.0,371.0,358.0,278.7517,6.83168,4.2067,F
110505,366.0,1572.0,3.0,262.34671,7.60321,0.07545,4.6944,2.0,371.0,358.0,279.41067,6.58969,4.2067,F
110506,366.0,1573.0,3.0,263.10816,7.61446,0.11254,4.6944,2.0,371.0,358.0,280.04915,6.38476,4.2067,F
110507,366.0,1574.0,3.0,263.87093,7.62771,0.13254,4.6944,2.0,371.0,358.0,280.67279,6.23641,4.2067,F
110508,366.0,1575.0,3.0,264.63489,7.6396,0.11883,4.6944,2.0,371.0,358.0,281.28773,6.14935,4.2067,F
110509,366.0,1576.0,3.0,265.39961,7.64722,0.07625,4.6944,2.0,371.0,358.0,281.89952,6.11798,4.2067,F
110510,366.0,1577.0,3.0,266.16452,7.64914,0.01915,4.6944,2.0,371.0,358.0,282.51329,6.13765,4.2067,F
110511,366.0,1578.0,3.0,266.92899,7.64472,-0.04418,4.6944,2.0,371.0,358.0,283.13426,6.20973,4.2067,F
110512,366.0,1579.0,3.0,267.69231,7.63315,-0.11564,4.6944,2.0,371.0,358.0,283.76798,6.33722,4.2067,F
110513,366.0,1580.0,3.0,268.4537,7.61387,-0.1928,4.6944,2.0,371.0,358.0,284.41955,6.51567,4.2067,F
110514,366.0,1581.0,3.0,269.21267,7.5897,-0.24179,4.6944,2.0,371.0,358.0,285.09233,6.72778,4.2067,F
110515,366.0,1582.0,3.0,269.96963,7.56961,-0.20082,4.6944,2.0,371.0,358.0,285.78694,6.94608,4.2067,F
110516,366.0,1583.0,3.0,270.72618,7.56549,-0.0412,4.6944,2.0,371.0,358.0,286.50107,7.14138,4.2067,F
110517,366.0,1584.0,3.0,271.48457,7.58396,0.1847,4.6944,2.0,371.0,358.0,287.23041,7.29335,4.2067,F
110518,366.0,1585.0,3.0,272.24682,7.62247,0.38501,4.6944,2.0,371.0,358.0,287.97025,7.39839,4.2067,F
110519,366.0,1586.0,3.0,273.01428,7.67461,0.52142,4.6944,2.0,371.0,358.0,288.71704,7.46792,4.2067,F
110520,366.0,1587.0,3.0,273.78824,7.73955,0.64946,4.6944,2.0,371.0,358.0,289.46881,7.51765,4.2067,A
110521,366.0,1588.0,3.0,274.57073,7.82497,0.85422,4.6944,2.0,371.0,358.0,290.22463,7.55824,4.2067,A
110522,366.0,1589.0,3.0,275.36471,7.93974,1.14763,4.6944,2.0,371.0,358.0,290.98405,7.5942,4.2067,A
110523,366.0,1590.0,3.0,276.17298,8.08268,1.42939,4.6944,2.0,371.0,358.0,291.74689,7.62836,4.2067,A
110524,366.0,1591.0,3.0,276.99664,8.23664,1.53965,4.6944,2.0,371.0,358.0,292.51351,7.66621,4.2067,A
110525,366.0,1592.0,3.0,277.83399,8.37352,1.36882,4.6944,2.0,371.0,358.0,293.28514,7.71632,4.2067,A
110526,366.0,1593.0,3.0,278.68086,8.46869,0.9517,4.6944,2.0,371.0,358.0,294.06382,7.78685,4.2067,C
110527,366.0,1594.0,3.0,279.53226,8.51404,0.45343,4.6944,2.0,371.0,358.0,294.85191,7.88086,4.2067,C
110528,366.0,1595.0,3.0,280.38408,8.51816,0.04125,4.6944,2.0,371.0,358.0,295.65147,7.9956,4.2067,C
110529,366.0,1596.0,3.0,281.23354,8.49458,-0.23585,4.6944,2.0,371.0,358.0,296.46418,8.12709,4.2067,C
110530,366.0,1597.0,3.0,282.07848,8.4494,-0.45177,4.6944,2.0,371.0,358.0,297.29162,8.27443,4.2067,C
110531,366.0,1598.0,3.0,282.91631,8.37833,-0.71068,4.6944,2.0,371.0,358.0,298.13534,8.43713,4.2067,C
110532,366.0,1599.0,3.0,283.74369,8.27378,-1.04553,4.6944,2.0,371.0,358.0,298.99608,8.6074,4.2067,C
110533,366.0,1600.0,3.0,284.5573,8.13611,-1.3767,4.6944,2.0,371.0,358.0,299.87289,8.76816,4.2067,C
110534,366.0,1601.0,3.0,285.35537,7.98066,-1.55451,4.6944,2.0,371.0,358.0,300.76299,8.90103,4.2067,C
110535,366.0,1602.0,3.0,286.13875,7.8338,-1.46852,4.6944,2.0,371.0,358.0,301.66267,8.99679,4.2067,C
110536,366.0,1603.0,3.0,286.91056,7.71817,-1.1563,4.6944,2.0,371.0,358.0,302.56849,9.05819,4.2067,C
110537,366.0,1604.0,3.0,287.67419,7.63623,-0.81944,4.6944,2.0,371.0,358.0,303.47794,9.09451,4.2067,C
110538,366.0,1605.0,3.0,288.43076,7.56576,-0.70469,4.6944,2.0,371.0,358.0,304.38943,9.1149,4.2067,C
110539,366.0,1606.0,3.0,289.17836,7.47599,-0.89773,4.6944,2.0,371.0,358.0,305.30198,9.1255,4.2067,C
110540,366.0,1607.0,3.0,289.914,7.35638,-1.19605,4.6944,2.0,371.0,358.0,306.21495,9.12968,4.2067,C
110541,366.0,1608.0,3.0,290.63729,7.2329,-1.23487,4.6944,2.0,371.0,358.0,307.12785,9.12901,4.2067,C
110542,366.0,1609.0,3.0,291.35302,7.15733,-0.75569,4.6944,2.0,371.0,358.0,308.04024,9.1239,4.2067,C
110543,366.0,1610.0,3.0,292.07084,7.17819,0.2086,4.6944,2.0,371.0,358.0,308.95169,9.11446,4.2067,Fa
110544,366.0,1611.0,3.0,292.80133,7.30493,1.26745,4.6944,2.0,371.0,358.0,309.86193,9.10243,4.2067,Fa
110545,366.0,1612.0,3.0,293.55196,7.50625,2.01314,4.6944,2.0,371.0,358.0,310.77121,9.09282,4.2067,Fa
110546,366.0,1613.0,3.0,294.32682,7.74864,2.42398,4.6944,2.0,371.0,358.0,311.68044,9.0923,4.2067,Fa
110547,366.0,1614.0,3.0,295.12818,8.01352,2.64875,4.6944,2.0,371.0,358.0,312.59095,9.10506,4.2067,Fa
110548,366.0,1615.0,3.0,295.95715,8.28974,2.76222,4.6944,2.0,371.0,358.0,313.50404,9.13088,4.2067,Fa
110549,366.0,1616.0,3.0,296.81414,8.5699,2.80158,4.6944,2.0,371.0,358.0,314.42085,9.16817,4.2067,Fa
110550,366.0,1617.0,3.0,297.69898,8.84845,2.78548,4.6944,2.0,371.0,358.0,315.3428,9.21944,4.2067,Fa
110551,366.0,1618.0,3.0,298.61106,9.12076,2.72314,4.6944,2.0,371.0,358.0,316.27214,9.29337,4.2067,Fa
110552,366.0,1619.0,3.0,299.54933,9.38266,2.619,4.6944,2.0,371.0,358.0,317.21216,9.40025,4.2067,Fa
110553,366.0,1620.0,3.0,300.51234,9.63017,2.47511,4.6944,2.0,371.0,358.0,318.16646,9.54298,4.2067,Fa
110554,366.0,1621.0,3.0,301.49828,9.85941,2.2924,4.6944,2.0,371.0,358.0,319.13727,9.70811,4.2067,Fa
110555,366.0,1622.0,3.0,302.50494,10.06655,2.07142,4.6944,2.0,371.0,358.0,320.12495,9.87683,4.2067,Fa
110556,366.0,1623.0,3.0,303.52972,10.24785,1.81292,4.6944,2.0,371.0,358.0,321.12939,10.04441,4.2067,Fa
110557,366.0,1624.0,3.0,304.56969,10.39969,1.51849,4.6944,2.0,371.0,358.0,322.15079,10.21398,4.2067,Fa
110558,366.0,1625.0,3.0,305.62158,10.51886,1.19162,4.6944,2.0,371.0,358.0,323.18941,10.38618,4.2067,Fa
110559,366.0,1626.0,3.0,306.68186,10.60282,0.83967,4.6944,2.0,371.0,358.0,324.24545,10.56037,4.2067,C
110560,366.0,1627.0,3.0,307.74692,10.65059,0.47765,4.6944,2.0,371.0,358.0,325.31896,10.73518,4.2067,C
110561,366.0,1628.0,3.0,308.81334,10.66415,0.13561,4.6944,2.0,371.0,358.0,326.40985,10.9089,4.2067,C
110562,366.0,1629.0,3.0,309.87848,10.65147,-0.12683,4.6944,2.0,371.0,358.0,327.51781,11.0796,4.2067,C
110563,366.0,1630.0,3.0,310.94171,10.63226,-0.19204,4.6944,2.0,371.0,358.0,328.64234,11.24523,4.2067,C
110564,366.0,1631.0,3.0,312.00445,10.6274,-0.04865,4.6944,2.0,371.0,358.0,329.78271,11.40368,4.2067,C
110565,366.0,1632.0,3.0,313.06838,10.63928,0.11881,4.6944,2.0,371.0,358.0,330.93798,11.55277,4.2067,C
110566,366.0,1633.0,3.0,314.13437,10.65997,0.20696,4.6944,2.0,371.0,358.0,332.10701,11.69029,4.2067,C
110567,366.0,1634.0,3.0,315.20299,10.68618,0.2621,4.6944,2.0,371.0,358.0,333.28841,11.81402,4.2067,C
110568,366.0,1635.0,3.0,316.27507,10.72076,0.34574,4.6944,2.0,371.0,358.0,334.48059,11.92172,4.2067,C
110569,366.0,1636.0,3.0,317.35225,10.77179,0.51034,4.6944,2.0,371.0,358.0,335.68171,12.01124,4.2067,Fa
110570,366.0,1637.0,3.0,318.43744,10.85189,0.80099,4.6944,2.0,371.0,358.0,336.88977,12.08056,4.2067,Fa
110571,366.0,1638.0,3.0,319.53507,10.97632,1.24424,4.6944,2.0,371.0,358.0,338.10256,12.12796,4.2067,Fa
110572,366.0,1639.0,3.0,320.65059,11.1552,1.78886,4.6944,2.0,371.0,358.0,339.3178,12.1524,4.2067,Fa
110573,366.0,1640.0,3.0,321.78881,11.38224,2.2704,4.6944,2.0,371.0,358.0,340.53322,12.15417,4.2067,Fa
110574,366.0,1641.0,3.0,322.95249,11.63677,2.54532,4.6944,2.0,371.0,358.0,341.74684,12.13617,4.2067,Fa
110575,366.0,1642.0,3.0,324.14234,11.89853,2.61758,4.6944,2.0,371.0,358.0,342.95749,12.10655,4.2067,Fa
110576,366.0,1643.0,3.0,325.35764,12.15298,2.54449,4.6944,2.0,371.0,358.0,344.16586,12.08372,4.2067,Fa
110577,366.0,1644.0,3.0,326.59648,12.38842,2.35439,4.6944,2.0,371.0,358.0,345.37384,12.07975,4.2067,Fa
110578,366.0,1645.0,3.0,327.85594,12.59461,2.06187,4.6944,2.0,371.0,358.0,346.58205,12.08212,4.2067,Fa
110579,366.0,1646.0,3.0,329.13216,12.76214,1.67535,4.6944,2.0,371.0,358.0,347.78972,12.07665,4.2067,Fa
110580,366.0,1647.0,3.0,330.42039,12.88231,1.20169,4.6944,2.0,371.0,358.0,348.99606,12.06343,4.2067,C
110581,366.0,1648.0,3.0,331.71512,12.94733,0.65017,4.6944,2.0,371.0,358.0,350.20083,12.04775,4.2067,C
110582,366.0,1649.0,3.0,333.01023,12.95108,0.03751,4.6944,2.0,371.0,358.0,351.40429,12.03453,4.2067,C
110583,366.0,1650.0,3.0,334.2993,12.89073,-0.60352,4.6944,2.0,371.0,358.0,352.60693,12.02641,4.2067,C
110584,366.0,1651.0,3.0,335.57629,12.76993,-1.20795,4.6944,2.0,371.0,358.0,353.80933,12.02402,4.2067,C
110585,366.0,1652.0,3.0,336.83681,12.60521,-1.6472,4.6944,2.0,371.0,358.0,355.012,12.02675,4.2067,C
110586,366.0,1653.0,3.0,338.08065,12.43831,-1.66901,4.6944,2.0,371.0,358.0,356.21529,12.03283,4.2067,C
110587,366.0,1654.0,3.0,339.31187,12.31225,-1.26057,4.6944,2.0,371.0,358.0,357.41922,12.03936,4.2067,C
110588,366.0,1655.0,3.0,340.53495,12.23076,-0.81492,4.6944,2.0,371.0,358.0,358.62367,12.0445,4.2067,C
110589,366.0,1656.0,3.0,341.75279,12.17841,-0.52351,4.6944,2.0,371.0,358.0,359.82873,12.05054,4.2067,C
110590,366.0,1657.0,3.0,342.96749,12.14702,-0.31386,4.6944,2.0,371.0,358.0,361.03503,12.06301,4.2067,C
110591,366.0,1658.0,3.0,344.18051,12.13019,-0.16839,4.6944,2.0,371.0,358.0,362.24352,12.08495,4.2067,C
110592,366.0,1659.0,3.0,345.39245,12.11946,-0.1073,4.6944,2.0,371.0,358.0,363.45482,12.11298,4.2067,C
110593,366.0,1660.0,3.0,346.60308,12.10628,-0.13179,4.6944,2.0,371.0,358.0,364.66881,12.1399,4.2067,C
110594,366.0,1661.0,3.0,347.81175,12.08665,-0.1963,4.6944,2.0,371.0,358.0,365.88487,12.16057,4.2067,C
110595,366.0,1662.0,3.0,349.01802,12.06274,-0.23908,4.6944,2.0,371.0,358.0,367.10231,12.17448,4.2067,C
110596,366.0,1663.0,3.0,350.22203,12.04007,-0.22665,4.6944,2.0,371.0,358.0,368.32067,12.18355,4.2067,C
110597,366.0,1664.0,3.0,351.4244,12.02375,-0.16325,4.6944,2.0,371.0,358.0,369.53966,12.18987,4.2067,C
110598,366.0,1665.0,3.0,352.62606,12.01658,-0.07167,4.6944,2.0,371.0,358.0,370.75917,12.19515,4.2067,C
110599,366.0,1666.0,3.0,353.82796,12.01904,0.02457,4.6944,2.0,371.0,358.0,371.97928,12.20106,4.2067,C
110600,366.0,1667.0,3.0,355.03091,12.02945,0.1041,4.6944,2.0,371.0,358.0,373.20025,12.20968,4.2067,C
110601,366.0,1668.0,3.0,356.23528,12.0437,0.14253,4.6944,2.0,371.0,358.0,374.42263,12.22388,4.2067,C
110602,366.0,1669.0,3.0,357.44088,12.05597,0.12268,4.6944,2.0,371.0,358.0,375.64744,12.24808,4.2067,C
110603,366.0,1670.0,3.0,358.64713,12.06256,0.06587,4.6944,2.0,371.0,358.0,376.87638,12.28942,4.2067,C
110604,366.0,1671.0,3.0,359.85375,12.06616,0.03605,4.6944,2.0,371.0,358.0,378.11223,12.35852,4.2067,C
110605,366.0,1672.0,3.0,361.06118,12.07433,0.08166,4.6944,2.0,371.0,358.0,379.35892,12.4669,4.2067,C
110606,366.0,1673.0,3.0,362.2704,12.09217,0.1784,4.6944,2.0,371.0,358.0,380.62091,12.61981,4.2067,C
110607,366.0,1674.0,3.0,363.48213,12.11731,0.25139,4.6944,2.0,371.0,358.0,381.90182,12.80914,4.2067,C
110608,366.0,1675.0,3.0,364.69638,12.14254,0.25229,4.6944,2.0,371.0,358.0,383.20314,13.01325,4.2067,C
110609,366.0,1676.0,3.0,365.91263,12.16243,0.19892,4.6944,2.0,371.0,358.0,384.52361,13.20468,4.2067,C
110610,366.0,1677.0,3.0,367.13025,12.17622,0.13794,4.6944,2.0,371.0,358.0,385.85963,13.36014,4.2067,C
110611,366.0,1678.0,3.0,368.34883,12.18577,0.0955,4.6944,2.0,371.0,358.0,387.20636,13.46732,4.2067,C
110612,366.0,1679.0,3.0,369.56816,12.19329,0.07514,4.6944,2.0,371.0,358.0,388.5589,13.52537,4.2067,C
110613,366.0,1680.0,3.0,370.78825,12.20095,0.0766,4.6944,2.0,371.0,358.0,389.91287,13.53975,4.2067,C
110614,366.0,1681.0,3.0,372.00938,12.21125,0.10302,4.6944,2.0,371.0,358.0,391.26441,13.51542,4.2067,C
110615,366.0,1682.0,3.0,373.23213,12.22753,0.16276,4.6944,2.0,371.0,358.0,392.60964,13.4523,4.2067,C
110616,366.0,1683.0,3.0,374.45761,12.25484,0.27311,4.6944,2.0,371.0,358.0,393.94422,13.34578,4.2067,Fa
110617,366.0,1684.0,3.0,375.68774,12.30125,0.46414,4.6944,2.0,371.0,358.0,395.26361,13.19393,4.2067,Fa
110618,366.0,1685.0,3.0,376.92557,12.37832,0.77062,4.6944,2.0,371.0,358.0,396.56423,13.00619,4.2067,Fa
110619,366.0,1686.0,3.0,378.17537,12.49799,1.19676,4.6944,2.0,371.0,358.0,397.84471,12.8048,4.2067,Fa
110620,366.0,1687.0,3.0,379.44188,12.66513,1.67141,4.6944,2.0,371.0,358.0,399.10644,12.6173,4.2067,Fa
110621,366.0,1688.0,3.0,380.72893,12.87046,2.05323,4.6944,2.0,371.0,358.0,400.353,12.46557,4.2067,Fa
110622,366.0,1689.0,3.0,382.03804,13.09111,2.20654,4.6944,2.0,371.0,358.0,401.58879,12.35796,4.2067,Fa
110623,366.0,1690.0,3.0,383.36789,13.29854,2.07433,4.6944,2.0,371.0,358.0,402.81774,12.28943,4.2067,Fa
110624,366.0,1691.0,3.0,384.7147,13.4681,1.69554,4.6944,2.0,371.0,358.0,404.04261,12.2487,4.2067,Fa
110625,366.0,1692.0,3.0,386.07332,13.58623,1.18133,4.6944,2.0,371.0,358.0,405.26513,12.22521,4.2067,C
110626,366.0,1693.0,3.0,387.4385,13.65179,0.65558,4.6944,2.0,371.0,358.0,406.48631,12.21186,4.2067,C
110627,366.0,1694.0,3.0,388.80559,13.67084,0.19049,4.6944,2.0,371.0,358.0,407.70677,12.20455,4.2067,C
110628,366.0,1695.0,3.0,390.17052,13.6493,-0.21532,4.6944,2.0,371.0,358.0,408.92687,12.201,4.2067,C
110629,366.0,1696.0,3.0,391.52925,13.58732,-0.61982,4.6944,2.0,371.0,358.0,410.14687,12.19999,4.2067,C
110630,366.0,1697.0,3.0,392.8771,13.47846,-1.08862,4.6944,2.0,371.0,358.0,411.36697,12.20102,4.2067,C
110631,366.0,1698.0,3.0,394.2088,13.31709,-1.61371,4.6944,2.0,371.0,358.0,412.58736,12.20388,4.2067,C
110632,366.0,1699.0,3.0,395.51979,13.10982,-2.07272,4.6944,2.0,371.0,358.0,413.80816,12.20797,4.2067,C
110633,366.0,1700.0,3.0,396.80773,12.87947,-2.30342,4.6944,2.0,371.0,358.0,415.02932,12.21165,4.2067,C
110634,366.0,1701.0,3.0,398.07356,12.6583,-2.21172,4.6944,2.0,371.0,358.0,416.2506,12.21277,4.2067,C
110635,366.0,1702.0,3.0,399.32124,12.47678,-1.81527,4.6944,2.0,371.0,358.0,417.47161,12.21013,4.2067,C
110636,366.0,1703.0,3.0,400.55644,12.35198,-1.24791,4.6944,2.0,371.0,358.0,418.69203,12.20415,4.2067,C
110637,366.0,1704.0,3.0,401.78458,12.28139,-0.70597,4.6944,2.0,371.0,358.0,419.91163,12.19604,4.2067,C
110638,366.0,1705.0,3.0,403.00949,12.24911,-0.32275,4.6944,2.0,371.0,358.0,421.13024,12.18614,4.2067,C
110639,366.0,1706.0,3.0,404.23331,12.23818,-0.10934,4.6944,2.0,371.0,358.0,422.34754,12.17299,4.2067,C
110640,366.0,1707.0,3.0,405.45681,12.23503,-0.03151,4.6944,2.0,371.0,358.0,423.56287,12.15329,4.2067,C
110641,366.0,1708.0,3.0,406.67942,12.22613,-0.089,4.6944,2.0,371.0,358.0,424.77516,12.12286,4.2067,C
